"U238Pb206","errU238Pb206","Pb207Pb206","errPb207Pb206"
5.69249160357488,0.0644848767069734,0.07335,0.00094
6.20848078475197,0.0728504916072591,0.07264,0.00106
22.1680336954112,0.26045351049807,0.05701,0.00095
2.38811673114582,0.035701415525082,0.15902,0.0028
23.4741784037559,0.270008155348366,0.05205,0.00083
3.10916270248422,0.0352841583933943,0.11706,0.00141
23.8435860753457,0.301313796374183,0.07069,0.00135
3.70589979246961,0.0427117860753798,0.10039,0.00128
2.40523378872426,0.0268430940438729,0.15989,0.00183
13.7513751375138,0.172081289537095,0.05528,0.00111
3.10269934843314,0.0391808450143434,0.11437,0.00172
13.2731616671091,0.165606211402742,0.05775,0.00113
5.65482922415743,0.0661925836575768,0.08095,0.00114
8.24062628759786,0.0943920110404699,0.07612,0.00102
4.64921660700172,0.0527411247435222,0.10284,0.00127
14.9790293588975,0.177253343222425,0.0551,0.00092
24.5519273262951,0.307426539072195,0.05014,0.00107
6.29802242095982,0.0710005046826935,0.07014,0.00088
15.1975683890578,0.196321172199074,0.05533,0.00121
6.92616705914947,0.0801128895191828,0.06866,0.00097
11.3032666440601,0.132874390299791,0.05833,0.00093
10.6382978723404,0.149388863739249,0.05734,0.00151
14.4133756125685,0.164118863273697,0.08235,0.00107
3.77900385458393,0.041985758190903,0.21022,0.00239
25.0312891113892,0.332079680326315,0.05371,0.00133
14.3575017946877,0.164910286227569,0.05973,0.00088
18.5356811862836,0.209578600994124,0.14621,0.00184
2.54006959790698,0.028453115209352,0.16916,0.00195
19.2270717169775,0.240292186426368,0.05113,0.00108
2.77500277500278,0.0309565744131179,0.12294,0.00142
14.0272127928181,0.161345412962699,0.05545,0.00084
17.7872643187478,0.202487534044799,0.08633,0.00115
24.4738130200685,0.2815147361584,0.05663,0.00087
22.6500566251416,0.30268478842205,0.05165,0.0013
15.6788962057071,0.184370839672003,0.05314,0.00089
6.38895987733197,0.079188488129466,0.08184,0.00135
13.984058173682,0.164265261724135,0.05525,0.00087
7.2020165646381,0.0829904681557145,0.06767,0.00095
14.972301242701,0.177094145556727,0.0543,0.00091
12.9836406128278,0.156774678913657,0.05494,0.00097
19.5579894386857,0.233334120039082,0.05404,0.00092
13.8657792567942,0.163420859238423,0.05587,9e-04
4.93827160493827,0.0556012802926383,0.08406,0.00104
28.7686996547756,0.504859228694278,0.06793,0.00259
15.6911972383493,0.189584526495041,0.05342,0.00096
5.95841029613299,0.0681650942535622,0.07335,0.00098
6.1012812690665,0.0774293168984645,0.07268,0.00131
16.0333493666827,0.187659853097296,0.06403,0.00099
5.38560965101249,0.0658408762806891,0.07693,0.00124
13.1044424059756,0.151119241478948,0.05537,0.00081
11.9175306876415,0.134926160806334,0.07404,0.00098
9.87947046038332,0.149334022963708,0.05943,0.00177
15.0127608467197,0.189321710122272,0.05266,0.00108
23.9923224568138,0.379916814335344,0.10211,0.00281
22.0555800617556,0.291869167116307,0.05272,0.00125
2.6412403264573,0.0330669531903743,0.14426,0.00205
15.1975683890578,0.175534224554466,0.05888,0.00088
3.27021812354884,0.0364676536227527,0.10947,0.00129
22.1975582685905,0.330130167368604,0.05416,0.00174
14.2146410803127,0.165685937254534,0.05446,0.00085
18.0082838105529,0.20106493719688,0.11903,0.00147
15.470297029703,0.215397081168513,0.05521,0.00147
14.7907114332199,0.172824464313619,0.05426,0.00085
23.6742424242424,0.2802348771809,0.05172,0.00089
13.9082058414465,0.160553697474278,0.07487,0.00106
22.8675966155957,0.313756184984162,0.05106,0.00138
8.69187309865276,0.111812013785364,0.09315,0.00167
10.3896103896104,0.126294484736043,0.05952,0.00105
8.34515563715263,0.0988911041037865,0.06401,0.00099
23.9808153477218,0.299041342465596,0.05167,0.00104
23.696682464455,0.275151052312392,0.05896,0.00093
6.3000063000063,0.0730297460594191,0.13201,0.00173
2.53716953366824,0.0292893930537131,0.13355,0.00168
2.21665595282956,0.0251083100635273,0.17931,0.00215
3.14980471210785,0.0483165835579099,0.11994,0.00247
6.43459236857345,0.0774254406359459,0.07185,0.00113
3.24801870858776,0.039139110721257,0.10955,0.00155
3.28741904730596,0.0406347862121385,0.11249,0.00166
9.72100709633518,0.153086725926538,0.07607,0.00215
22.7894257064722,0.275259699736332,0.0525,0.00093
23.0149597238205,0.339000557497011,0.0543,0.00165
9.59969280983008,0.154818891432414,0.06587,0.00205
3.44115622849277,0.0426296022800206,0.10938,0.00164
20.3334688897926,0.235666475542533,0.0519,8e-04
5.09917903217582,0.0582436440368866,0.10983,0.0014
19.41370607649,0.222366270338363,0.10645,0.0014
24.4618395303327,0.317142244400106,0.07498,0.00155
21.6076058772688,0.275464292730955,0.04931,0.00112
24.5037980887037,0.390283478501775,0.05555,0.00199
15.6961230576048,0.194630940441183,0.05365,0.00107
12.675877804538,0.162284656896734,0.05831,0.00121
5.78670215843991,0.0669718437409861,0.07461,0.00103
23.1964741359313,0.290561262663023,0.05135,0.0011
8.81134901753459,0.101708231676538,0.06635,0.00094
25.3485424588086,0.359827218680173,0.05085,0.00143
3.35671847202175,0.0380843490833927,0.11107,0.00139
24.5338567222767,0.343088771631446,0.04794,0.00139
22.4466891133558,0.267042541640372,0.06185,0.00106
1.98400888835982,0.0241294654795264,0.17724,0.00237
3.31939188740623,0.0394457377577982,0.13288,0.00181
7.17463050652891,0.0813310101902402,0.06995,0.00092
3.73399051566409,0.0471262758782145,0.09391,0.00153
5.40248514316586,0.0615842444736897,0.07375,0.00097
2.11698456718251,0.0242455839880969,0.17361,0.00216
21.8722659667542,0.330093252779098,0.05042,0.00167
3.32502078137988,0.0422330154110429,0.10423,0.00167
6.52273172004435,0.0761573920740943,0.07076,0.00102
25.2972426005565,0.300776727099964,0.05887,0.00098
4.47307210592235,0.0542226937155554,0.08487,0.0013
13.6761487964989,0.160851859477421,0.06429,0.00099
3.20636142105938,0.0374219429673469,0.10925,0.00147
3.32159702384907,0.0381742034893967,0.10916,0.00142
2.99311583358276,0.0389705294106106,0.11014,0.00181
20.6611570247934,0.27747421624206,0.05045,0.0013
23.5404896421846,0.288160419348775,0.0511,0.00098
8.9118616879066,0.115955066966791,0.07225,0.00144
8.58074480864939,0.114125231280303,0.06356,0.00139
23.5849056603774,0.283686365254539,0.05265,0.00097
15.316281206923,0.173595467807061,0.05522,0.00077
6.66045024643666,0.0745274837752337,0.06775,0.00085
4.21300977418268,0.0481010131784423,0.09715,0.00127
13.6873802354229,0.164863052383961,0.0554,0.00096
20.4750204750205,0.335381170762006,0.06338,0.00216
3.04080763850879,0.0355066026025474,0.11016,0.00149
24.9252243270189,0.397610756961419,0.04954,0.00195
20.7641196013289,0.314738523857353,0.07997,0.00221
1.9321431331633,0.0218764177299965,0.18361,0.00229
15.389350569406,0.184729046539499,0.05638,0.00096
19.7355437142293,0.225905177703829,0.11139,0.00151
6.09793280078054,0.075113264574527,0.07862,0.00131
3.68704372833862,0.0437736184840733,0.09959,0.00142
3.67174591518267,0.0434111321714272,0.09954,0.00141
13.0855796911803,0.15582148022735,0.05659,0.00096
106.951871657754,1.60141839915354,0.05372,0.00189
22.7169468423444,0.288993417349224,0.05069,0.00109
6.20539869686627,0.0708528302962082,0.0707,0.00096
12.9533678756477,0.151010765389675,0.05543,0.00086
14.573010784028,0.169898114649117,0.05481,0.00086
5.83056381552096,0.0720704057425482,0.07054,0.00121
19.7589409207666,0.226441132860001,0.09785,0.00135
23.7529691211401,0.304669912717712,0.05452,0.00121
3.23781771086288,0.0392081535976272,0.13177,0.0019
6.30715862503942,0.0716044498585365,0.06894,0.00091
5.5840964931874,0.0689125153559535,0.08147,0.00135
6.56814449917898,0.0776529398917712,0.07995,0.0012
13.238019592269,0.16473045296178,0.05612,0.00109
1.71576617538562,0.0251699480115077,0.21745,0.00356
26.8024658268561,0.323267478479904,0.05042,0.00092
15.1011778918756,0.180156003240436,0.05706,0.00094
6.43832088591295,0.0725409577024702,0.06996,9e-04
12.6502213788741,0.145625571850417,0.15979,0.00212
23.4852043212776,0.286808507446321,0.05577,0.00106
14.9387511204063,0.182996353730702,0.05647,0.00102
17.7777777777778,0.208592592592593,0.05326,0.00085
13.745704467354,0.162492176521298,0.0563,0.00091
22.6500566251416,0.318075540375714,0.05099,0.00144
6.70645831936155,0.0764601914218673,0.0819,0.00109
4.94290939647076,0.0557057655279192,0.11131,0.00144
15.008254539997,0.177945686426499,0.05424,0.00087
9.50570342205323,0.110237245008602,0.09833,0.00139
5.4392167527876,0.0639037703890194,0.07394,0.00109
2.39320330262056,0.0276061742697884,0.15882,0.00212
3.88878086719813,0.0456703022319205,0.0915,0.00131
14.1964792731403,0.167278219714742,0.05674,0.00092
5.61041292639138,0.0654716050656086,0.0733,0.00106
2.88118013138181,0.0356951554827181,0.13123,0.00198
14.5964092833163,0.193880199209135,0.0571,0.00132
6.48887158523133,0.0753687634648243,0.07167,9e-04
2.23259136880177,0.0261185925130523,0.17061,0.00201
6.53722952212852,0.0807698489692286,0.07178,0.00113
9.77230528681716,0.114597540742506,0.05954,0.00081
6.67155914337181,0.0778919774561389,0.07914,0.001
2.45332548269179,0.028529140079878,0.17238,0.00201
7.77604976671851,0.0907004249617244,0.14372,0.00175
15.135462388376,0.180974955150855,0.06176,9e-04
9.0711175616836,0.105325022486892,0.06845,0.00084
3.26573266712387,0.0374341845844511,0.15301,0.00174
11.4025085518814,0.132617545301243,0.08302,0.00103
10.1071356377603,0.125649654684103,0.06272,0.00106
5.72213321126116,0.0664679012294584,0.0755,0.00093
11.4534417592487,0.135116767976476,0.05925,0.00082
7.25320954522376,0.0841744779310801,0.08246,0.00101
15.6372165754496,0.190727582937461,0.05861,0.00097
5.75638959244762,0.0659406820686781,0.1481,0.0017
10.00100010001,0.116023203480464,0.07513,0.00091
9.21998893601328,0.106260244975259,0.11678,0.00136
1.67268834470761,0.0206484008830828,0.26042,0.00322
9.22849760059062,0.109011414994057,0.06137,0.00083
9.2781592132121,0.107605297982141,0.1704,0.00201
2.38021564753767,0.0274773186645983,0.17232,0.002
10.6723585912487,0.136679085480239,0.06177,0.00115
7.72618403770378,0.0931225148637711,0.08451,0.00119
10.3305785123967,0.124863397308927,0.06059,0.00091
6.09979260705136,0.0781356866829807,0.07324,0.00125
8.21962847279303,0.100667815423817,0.06566,0.00103
12.071463061323,0.139891411623251,0.06209,0.00075
12.0948234155781,0.143359058384937,0.06074,0.00086
10.9122653862942,0.126222188012569,0.05968,0.00073
11.6577290743763,0.13862070011499,0.0591,0.00084
4.24610419939705,0.0494005583896562,0.11777,0.00142
2.7643400138217,0.0338521804042298,0.12664,0.00169
9.73141300116777,0.122163514709093,0.06114,0.00105
2.79775060851076,0.0335795823252417,0.1312,0.00167
8.15195239259803,0.106991467776007,0.0697,0.00133
6.18697024067314,0.0723465554344629,0.07419,0.00093
2.60973954799311,0.0320785877943722,0.19739,0.00256
18.7828700225394,0.218733647895839,0.05824,0.00075
8.02503811893106,0.095313830479239,0.06651,0.00091
12.1550990640574,0.147746433257048,0.06311,0.00097
2.86590433611326,0.033921373651299,0.16713,0.00208
8.92697732547759,0.10519201990386,0.0709,0.00093
6.80920604657497,0.0820665579629423,0.0722,0.00103
11.3999088007296,0.137755395904849,0.05937,0.00088
5.98802395209581,0.0731471189357811,0.07185,0.00107
13.9392249790912,0.163213674134884,0.057,0.00072
6.35930047694754,0.0776461489077219,0.07584,0.00112
9.33881210310049,0.120354507865882,0.06129,0.00115
2.48434860379608,0.0290700634102145,0.16606,0.00203
7.84682988072819,0.0942062909409457,0.06574,0.00095
8.97424391994974,0.109530393351267,0.06859,0.00103
2.26700822923987,0.0269300698719524,0.16265,0.00205
11.3096584483149,0.134303792928417,0.06269,0.00086
9.56022944550669,0.175484135137408,0.08084,0.00287
4.25151991837082,0.0506111805256506,0.12018,0.00157
11.8175372252423,0.139654186069987,0.05833,8e-04
5.51998233605652,0.064901536629501,0.07712,0.001
8.36680053547523,0.100804825728617,0.06522,0.00096
14.8875986303409,0.181745286242066,0.05861,0.00091
2.88458764819569,0.0341986766495061,0.1769,0.00225
10.9878035380727,0.136426964048151,0.06048,0.00102
4.16770859381512,0.0489828216827484,0.11218,0.00143
9.10332271279017,0.109389039425426,0.06985,0.00099
7.30727073438071,0.0897056253837018,0.06881,0.00105
6.2235499128703,0.073979215419357,0.073,0.001
6.71591672263264,0.079833261242846,0.07105,0.00097
7.61846716440652,0.0893832045801161,0.07537,0.00097
6.19540301096586,0.0756145463825212,0.07451,0.0011
10.8154877784988,0.129842001234411,0.05817,0.00086
10.7677398514052,0.13333585473367,0.06266,0.00101
9.64320154291225,0.13204769711606,0.05869,0.00133
8.12413681046389,0.0963623344160961,0.06667,0.00089
2.98828591919675,0.0354515153574321,0.12433,0.00163
6.20039682539683,0.0761209431689342,0.07415,0.00113
3.87927690278532,0.0461997831156449,0.13787,0.00183
7.23327305605787,0.0894676088669725,0.06578,0.00105
10.2207686017989,0.12326765075759,0.0606,9e-04
10.4166666666667,0.132378472222222,0.0606,0.00109
11.5968920329352,0.143902058161204,0.06109,0.00101
8.00704620065658,0.0987336948435514,0.07023,0.0011
10.5196717862403,0.12615638371885,0.05889,0.00084
9.98502246630055,0.123628835329133,0.06414,0.00104
7.3909830007391,0.0901339390334036,0.06887,0.00103
6.17932398195637,0.0740770470555235,0.13978,0.00192
7.58150113722517,0.0942658215697444,0.0717,0.00116
6.50999283900788,0.0788268125809169,0.07228,0.00106
7.19683339330695,0.086496666188,0.07139,0.00103
10.8330625067707,0.13495852976694,0.05956,0.001
15.1263046437755,0.180756022819281,0.06051,0.00084
2.6916451335056,0.034196180636699,0.13288,0.00202
10.864841373316,0.135751494777416,0.05856,0.001
5.87026709715292,0.0720214748051048,0.07428,0.00114
16.675004168751,0.200200150100063,0.14553,0.00201
6.31472594089417,0.0777577392317733,0.07066,0.00111
10.4536901526239,0.128949972612337,0.06014,0.00096
6.09533097647202,0.0761637724111157,0.07318,0.00119
11.2612612612613,0.136961285609934,0.0627,0.00095
9.2464170134073,0.124824492275309,0.07261,0.00149
3.54547066123028,0.0441219713558528,0.12063,0.00182
10.6450926123057,0.15411247554541,0.08878,0.00202
9.46611132146914,0.114697297344571,0.09336,0.00136
3.19601137780051,0.0388150571627151,0.1138,0.00164
14.4969556393157,0.174434229930879,0.13719,0.00194
8.14663951120163,0.102206312401226,0.07251,0.0012
11.7924528301887,0.143233802064792,0.07871,0.00116
4.86239424292522,0.0628900548778619,0.1131,0.00188
5.92733092288542,0.0723744988509512,0.0748,0.00113
10.8790252393386,0.133739104878727,0.05943,0.00094
6.14665929067552,0.0740515840538694,0.11534,0.00167
8.62961684501208,0.106492510255154,0.06336,0.00102
10.5418511490618,0.13224544452228,0.06202,0.00107
10.7863229425089,0.130306134134505,0.07273,0.00108
11.0913930789707,0.136551090479786,0.06289,0.001
2.20036526063327,0.0267740882595154,0.17906,0.00262
9.96313639533725,0.121102185935154,0.11812,0.00176
14.8632580261593,0.183360644496318,0.06207,0.00102
7.76337240897446,0.0958292223450772,0.07292,0.00115
10.5540897097625,0.140349900098161,0.0592,0.00122
9.36154278225052,0.127952185565304,0.06257,0.00136
15.2137532329226,0.20368329294039,0.0752,0.00151
12.0831319478009,0.151842160774685,0.05955,0.00104
3.19938571794215,0.0397159476120283,0.12221,0.0019
6.37714431477584,0.0837760173996444,0.0729,0.00137
11.5220647540039,0.143378614291096,0.06011,0.00101
7.78513040093422,0.0951549609144937,0.0716,0.00111
2.66481905878591,0.0326657988339156,0.17229,0.00263
13.250298131708,0.179081808590726,0.08116,0.00165
7.53522718709969,0.103906757233008,0.0655,0.00144
8.29875518672199,0.106058779979684,0.06501,0.00117
4.05745354215694,0.0503765634950915,0.1446,0.00228
9.76181179226865,0.122927930613301,0.06504,0.00113
5.95379852345797,0.0733767738959157,0.08702,0.00137
4.20539131166155,0.0537633608959633,0.1195,0.002
5.56792873051225,0.0685140450692209,0.11352,0.00178
15.3491941673062,0.19083418688439,0.06799,0.00113
10.0694794079146,0.124715131122092,0.06104,0.00101
11.7730162467624,0.146920146239324,0.06237,0.00105
11.6877045348294,0.146164607904014,0.06018,0.00101
3.45208505937586,0.0429008085257978,0.11991,0.00193
3.73440884308014,0.0463000872321535,0.16831,0.00269
12.2624156958921,0.16239618579477,0.06487,0.00132
2.92397660818713,0.0363359666222085,0.18017,0.0029
3.00498828054571,0.0382870073607602,0.17436,0.0029
11.883541295306,0.149691666940278,0.06241,0.00107
6.9536193588763,0.0981562290419226,0.06972,0.00158
9.97506234413965,0.131342466775704,0.06421,0.00128
4.04481656756866,0.0512084935343199,0.12182,0.00205
12.4177325220415,0.160368084228525,0.06911,0.00127
4.00176077474089,0.05028424039652,0.14651,0.00244
12.708095056551,0.16795550716499,0.06336,0.00126
7.06763728885434,0.0904122092927157,0.10554,0.00184
10.4997900041999,0.133397164060079,0.06149,0.00111
12.8336755646817,0.18776168048944,0.06621,0.0017
6.46412411118293,0.111147835395906,0.07491,0.00235
10.7009095773141,0.191230807855693,0.06023,0.00226
11.2321689318207,0.146347477939032,0.06004,0.00108
14.082523588227,0.176502548845543,0.06702,0.00099
1.74076524039968,0.0221209244419414,0.21584,0.00273
6.54878847413229,0.0832000631291201,0.0688,0.00106
9.75800156128025,0.122831986866233,0.07061,0.00106
9.81450583963098,0.151229504055556,0.05854,0.00166
14.2694063926941,0.175109724567878,0.08807,0.0012
5.14059528093353,0.0845623034955395,0.08561,0.00223
8.59180341953776,0.112943201579971,0.06482,0.00117
4.25985090521832,0.0520799663385583,0.11706,0.00146
7.97829902664752,0.102481741127354,0.07124,0.00115
2.22722109623822,0.0332354425372416,0.16526,0.00277
8.55651578677163,0.120070898351206,0.06087,0.00134
12.4300807955252,0.154506908583284,0.06601,0.00095
5.2257525083612,0.0644480346975985,0.11462,0.00148
12.2865216857108,0.166054476646785,0.06109,0.00125
7.39262216308124,0.109848233516621,0.06846,0.00163
15.4178230033919,0.244840544148839,0.06108,0.00187
6.97982829622391,0.0915898457241638,0.06813,0.00117
12.9399585921325,0.159070401947799,0.0991,0.00131
7.91640278657378,0.119698617181412,0.06793,0.0017
10.8944329447652,0.174472343706339,0.06033,0.00186
16.553550736633,0.210995432332518,0.06543,0.00105
14.600671630895,0.176939078020775,0.07896,0.00098
4.24610419939705,0.0564320247297897,0.10354,0.00164
10.2061645233721,0.128123926962112,0.06963,0.00104
22.6090888537192,0.2760322853495,0.10348,0.00132
11.0913930789707,0.157464320553267,0.05633,0.00133
2.74815873364846,0.0379884534194013,0.1227,0.00198
9.55566172957477,0.118703872417078,0.05913,0.00087
2.05069313427939,0.0256946416422915,0.17156,0.00219
4.18340026773762,0.0542525971803322,0.12104,0.00177
3.96557877622239,0.0566129341095317,0.08809,0.0017
2.82621597942515,0.0357839854953641,0.12004,0.00163
21.9731927049,0.265551658705669,0.11715,0.00146
6.41642605068977,0.08316445699322,0.07027,0.00116
10.991426687184,0.166719815655242,0.05763,0.00159
7.28916101756688,0.099356593795831,0.07811,0.00147
11.6387337057728,0.18828956996071,0.05946,0.0019
10.6405618216642,0.153981315997694,0.05719,0.00142
11.7260787992495,0.171876155007762,0.06336,0.00155
2.04298439159925,0.0268374389923657,0.17122,0.00237
3.10694090598397,0.0427631523442148,0.11099,0.00183
19.2086054552439,0.24352054553325,0.06715,0.00111
3.24538344205368,0.0404448525540717,0.10966,0.00146
6.20963735717834,0.075576808371023,0.07237,0.00095
8.76193814071673,0.110551046373715,0.06133,0.00096
7.81555295037124,0.13010650866972,0.06912,0.0021
7.38443361394181,0.0905195672658647,0.10474,0.00136
6.26213288245977,0.0921536243583221,0.06851,0.00158
6.11134877467457,0.104949520606463,0.07124,0.00217
2.06381310108557,0.0289634067102444,0.16924,0.0026
20.9819555182543,0.264145474422001,0.14411,0.00199
5.60600964233658,0.0804540009215251,0.07209,0.00154
5.97228858098423,0.072406508715946,0.10247,0.00129
12.7258844489692,0.171665023109027,0.06157,0.00126
7.17051484296572,0.0884360069546898,0.06507,0.00092
6.9204152249135,0.101052429927803,0.06688,0.00157
2.14776632302405,0.0275390140645481,0.15891,0.00216
19.2049164586134,0.239738730518508,0.06066,9e-04
2.84325154246396,0.0369442425551173,0.11936,0.00174
6.26998557903317,0.0872742365380502,0.06994,0.00142
2.01442327061762,0.0262951992135736,0.17463,0.00242
6.39918090484418,0.0794420615306694,0.07987,0.00112
18.0897250361794,0.23233908783805,0.07314,0.00123
6.72314105149926,0.0917572699646598,0.0685,0.00133
9.4732853353543,0.134614702567558,0.06278,0.00143
15.6617071260767,0.206042818886523,0.07573,0.00134
3.1504001008128,0.0445633433704539,0.10823,0.00191
8.36050497450046,0.12861239990871,0.06413,0.00174
6.44454469291745,0.091786065420813,0.12177,0.00227
2.03665987780041,0.0274596504909138,0.17282,0.00253
7.00574471066274,0.113375860176761,0.0655,0.0019
8.51933889930141,0.137174565681374,0.06093,0.00185
5.65802874278601,0.0771520271026043,0.07282,0.00138
2.26731663076749,0.0297133887900149,0.17533,0.00248
6.24765712857678,0.080408432368288,0.07152,0.00116
3.88379679975144,0.0541511205185166,0.1071,0.00189
4.18182578513779,0.0545615207193991,0.08567,0.00137
7.75975789555366,0.0969442865821478,0.06859,0.00101
2.11465668548711,0.0267412019269025,0.16472,0.00222
11.1247079764156,0.154698909450657,0.0578,0.00129
6.02083207899332,0.0859134928485409,0.07096,0.00154
10.680337498665,0.130039354357343,0.07256,0.00097
9.09835319807115,0.113408642356087,0.06164,0.00093
5.53525960367541,0.0701635364353852,0.07382,0.00113
6.08235508789003,0.089158054630588,0.06858,0.00159
2.0345466012899,0.0262022745949525,0.17629,0.00245
9.50299344293452,0.133654188877156,0.05726,0.00132
5.83158385817588,0.0758364357577106,0.07071,0.00119
15.3468385512584,0.19784138095545,0.06892,0.00118
6.32271117855336,0.0859498547919179,0.07202,0.00138
2.35183443085607,0.0309743010648965,0.14692,0.00217
6.24531601299026,0.0858087386246475,0.07416,0.00145
2.84924637433399,0.0370190143515485,0.12318,0.00184
11.7467402795724,0.176621961210533,0.05295,0.0015
20.7168013258753,0.257511514305473,0.06639,0.001
15.4655119084442,0.191345646872183,0.16476,0.0023
10.5485232067511,0.146878171233243,0.0621,0.00137
12.4285359184688,0.152923820025902,0.07307,0.00105
2.88900444906685,0.0379758775156127,0.11956,0.00184
1.47972773009766,0.0189180935011006,0.27804,0.00377
7.02049985959,0.113853936223342,0.06338,0.0019
8.5099140498681,0.112973073932382,0.06341,0.0012
2.61636273252924,0.0335422343460225,0.16437,0.00234
8.43241420018551,0.105236301680366,0.06761,0.00103
10.334849111203,0.147396566488839,0.05814,0.0014
7.18907260963336,0.093028976975845,0.06842,0.00117
11.2828613336342,0.14512537425638,0.06479,0.0011
8.01217851133723,0.108489557600833,0.06547,0.00129
17.3100225030293,0.233716765663196,0.06818,0.00139
2.13065155324498,0.0271018659668312,0.16398,0.00231
4.38020148926851,0.0554480171002452,0.08355,0.00127
5.81801256690714,0.0873311171900188,0.07539,0.00179
8.97182845863987,0.11752081060124,0.06376,0.00116
2.0082740892477,0.0273448574629462,0.17512,0.0027
11.2625295641401,0.162361052394406,0.0566,0.00141
8.69111767773336,0.157869250360357,0.06941,0.00244
16.121231662099,0.226107875963665,0.26025,0.00445
10.7434464976364,0.140814404030044,0.05797,0.00109
6.36213258684311,0.0947155506630162,0.06881,0.00166
2.95246530853262,0.0436724275044241,0.12224,0.00233
7.52841978468719,0.116188064131663,0.06616,0.00177
11.8638035354135,0.160454811132653,0.06029,0.00127
2.91604700667775,0.0386901521604518,0.12104,0.00193
2.13556571135694,0.0270446005816142,0.17851,0.00254
4.46388715293277,0.0607751799680607,0.13174,0.00224
8.16726559947729,0.111396059711917,0.06383,0.0013
22.7686703096539,0.290310914695041,0.06589,0.0011
10.5708245243129,0.169848343308199,0.05795,0.00182
5.79979120751653,0.0978853521277874,0.07379,0.00221
11.0950848773993,0.151414117377135,0.06054,0.00127
5.22985199518854,0.0678313526911122,0.10084,0.00163
9.62278675904542,0.140748998015291,0.062,0.00156
11.6849731245618,0.148827070644688,0.06348,0.00106
4.31890818001209,0.0615547939623387,0.0851,0.00172
5.67665758401453,0.0795943700755897,0.07475,0.00154
10.3896103896104,0.12953280485748,0.06563,0.00102
6.73219334859297,0.0865658361102233,0.07129,0.0012
3.29478435636388,0.0435309718593099,0.11792,0.00192
2.99383270462847,0.0396166114437992,0.11279,0.00184
8.74890638670166,0.117876778963434,0.06157,0.00124
2.07580852742143,0.0261124251176441,0.17151,0.00249
7.62078951379363,0.101052993095572,0.06795,0.00126
9.8116169544741,0.131886923348013,0.06108,0.00123
9.43396226415094,0.124599501601994,0.06195,0.00117
2.99374307696913,0.0374632400135646,0.1165,0.00172
38.6100386100386,0.477035226069975,0.09391,0.00144
5.7319729450877,0.103494868606135,0.08883,0.00279
6.01033778098329,0.0783894277240879,0.07141,0.00125
5.97300203082069,0.07777532210721,0.07177,0.00125
5.93788967400986,0.0751006769529185,0.07163,0.00115
